teamId,teamName,submissionDate,score
4844445,wancyope,2020-06-30 21:59:45,0.75998
4564025,NEU_M5_SQUAD,2020-04-16 00:10:33,0.75998
4923814,zb,2020-05-15 01:34:34,0.75998
4776716,Roman Krekhno,2020-04-21 09:22:02,0.75998
4567825,tystys,2020-05-21 05:44:51,0.75998
4534502,saurk,2020-05-01 06:52:16,0.75998
4840472,gukou3,2020-05-17 09:55:55,0.75998
4596057,SH Yi,2020-06-01 03:09:56,0.75998
4524084,CYMeng,2020-05-31 06:48:00,0.76002
4680775,Hunter #2,2020-04-19 14:39:27,0.76002
4788919,Tatsuya,2020-06-01 08:47:59,0.76002
4501578,veerendra,2020-06-04 17:36:12,0.76003
4508901,dancingTrain,2020-06-29 08:41:00,0.76004
4495798,Quinn,2020-04-20 13:50:08,0.76005
4757558,[Deleted],2020-04-21 13:08:52,0.76005
4576184,Kenji Kondo,2020-06-30 13:49:43,0.76006
4913963,SuperC,2020-06-22 08:20:49,0.76013
5066940,mhzhao,2020-06-19 03:18:34,0.76015
4681498,Kaori_S,2020-06-25 13:11:32,0.76017
4931282,Yijie Wu,2020-06-15 09:16:24,0.76022
4573031,X.Chen,2020-06-04 18:28:50,0.76022
4702420,alcyln,2020-05-20 00:15:42,0.76031
4635117,Aravind Pillai,2020-04-11 05:21:23,0.76031
4868044,chenchen,2020-05-07 15:11:00,0.76034
4812697,katherine,2020-05-10 15:52:13,0.76039
4898673,HKUST Rangers,2020-06-29 12:01:48,0.76041
5121784,DMLAB,2020-06-24 00:56:34,0.76047
4849657,IlyaMalyutin,2020-05-09 06:04:17,0.76053
4490693,T.Yoshii,2020-04-28 18:40:04,0.76056
4795867,mgiy,2020-06-30 17:47:12,0.76060
4790597,XingHaibo,2020-05-01 10:27:59,0.76060
4787659,Kunal Arora,2020-05-08 16:08:18,0.76062
5153388,Nat Bel ML Fun,2020-06-30 23:00:15,0.76069
4843912,ninja k,2020-05-15 19:07:48,0.76069
4876123,Prateek Gupta,2020-06-23 12:24:00,0.76069
4633858,Hakki Kaan Simsek,2020-04-27 06:31:28,0.76078
4691326,Reza Sharifi 2,2020-04-17 15:13:46,0.76085
4799158,wushuchen,2020-04-24 07:58:01,0.76085
4730458,huangcun zeng,2020-05-09 03:45:53,0.76085
4827143,Vitaliy Malcev,2020-05-16 17:48:09,0.76086
4788807,EgorT,2020-05-05 08:44:16,0.76086
5131091,Yoshitaka Tsukahara Tokyo Metropolitan University,2020-06-21 13:49:59,0.76092
4787736,Fiora,2020-06-14 05:53:20,0.76096
4709525,Team P3,2020-05-09 20:16:44,0.76103
4593129,anye137,2020-05-04 15:51:47,0.76103
4660707,kyoukuntaro,2020-04-20 01:19:20,0.76104
4907433,PengBo,2020-05-14 16:53:05,0.76104
4855239,Fantastic Girls,2020-05-27 13:23:14,0.76109
4565935,Leandro Mineti,2020-06-20 02:37:09,0.76113
4851154,Pulkit Arora,2020-05-24 18:17:57,0.76115
4690490,Victor Gonzalez,2020-05-15 09:09:59,0.76115
4532697,Qwertum,2020-05-27 23:31:25,0.76118
4770692,usk,2020-05-09 02:47:18,0.76119
4758920,mdabbert,2020-04-25 15:31:26,0.76124
4533062,SanjogMehta,2020-04-20 02:18:06,0.76125
4492714,mfujiwara,2020-06-03 00:50:41,0.76128
4583389,arac,2020-04-10 06:52:28,0.76128
4488159,madai,2020-06-03 00:41:58,0.76131
4568635,Hiroki Akiyama,2020-04-01 04:46:03,0.76132
4489281,Owaowari_STU,2020-06-01 17:19:58,0.76134
4502141,統計検定1級,2020-05-27 18:54:42,0.76138
4505669,HAL,2020-04-12 04:59:13,0.76142
4785360,ZC-JIANG,2020-05-28 13:22:02,0.76153
4586412,YH,2020-04-13 02:42:25,0.76156
4511903,Praveen ,2020-04-09 16:57:59,0.76156
4572183,Tauheed Ahmad,2020-05-02 11:57:45,0.76156
4484359,Team Kroji,2020-03-06 04:36:16,0.76158
4935174,KoreaDataBoy,2020-06-04 01:00:35,0.76166
4989065,theokara,2020-06-07 14:36:19,0.76167
4907670,Stephen You,2020-05-21 11:14:57,0.76167
4715775,AT072134,2020-05-27 14:18:51,0.76167
5075048,mttm612,2020-06-13 09:55:32,0.76167
5106042,Shin Maeyamada,2020-06-19 05:25:45,0.76167
4908403,KeatsHao,2020-05-13 09:57:21,0.76167
4982557,Francois Hardouin,2020-05-29 12:49:20,0.76167
5133305,abcyunice,2020-06-30 08:20:18,0.76167
4541842,ExpectoSML,2020-05-19 18:43:58,0.76168
5011093,[Deleted] 56eaf674-3340-415e-adef-fd9e04f5a1b8,2020-05-30 16:14:52,0.76169
4732481,keisuke,2020-04-25 10:42:35,0.76171
4831541,Takayoshi Nishida,2020-05-02 12:19:35,0.76171
4846655,Mike #3,2020-05-09 01:47:26,0.76171
4813111,American Comics,2020-05-10 22:20:04,0.76171
4812650,Hummm,2020-05-18 04:18:06,0.76171
4534083,Yang #2,2020-05-24 03:49:23,0.76171
4803792,Ming Yu,2020-05-02 07:36:40,0.76172
4483702,mtmttakuji,2020-03-07 04:55:40,0.76173
4490456,[Deleted] 7696b383-f0b1-4921-a4b2-3bc1663032fb,2020-03-15 01:08:44,0.76173
4951432,vincent1919,2020-06-28 15:31:53,0.76173
4483861,kmatsuyama,2020-06-29 09:09:03,0.76174
4761647,cMinus,2020-05-06 10:33:09,0.76174
4812911,shangyimeng,2020-06-01 02:48:49,0.76174
4794390,lsygogogo,2020-04-29 14:43:55,0.76174
4737153,Chenliangwei,2020-05-15 10:32:59,0.76174
4812924,Q&W,2020-05-14 03:51:45,0.76174
4800327,huitailangplus,2020-04-27 06:33:45,0.76174
4760104,xxx,2020-04-26 09:17:49,0.76174
4953107,ld,2020-05-27 07:33:26,0.76178
4610574,rooney5,2020-05-31 07:40:22,0.76185
4785384,shufetanke,2020-05-01 07:41:32,0.76185
4893213,Kiran Thota,2020-05-21 02:20:14,0.76186
4483333,July-24,2020-04-08 23:27:18,0.76187
4609271,Sergey Staritsyn,2020-04-20 05:58:16,0.76195
4992335,"Connor, Zhang",2020-05-30 03:34:57,0.76200
4811324,Lester So,2020-06-29 10:44:35,0.76200
4643237,六六六,2020-04-10 08:43:50,0.76200
4850922,Liu Weisen,2020-05-31 10:05:08,0.76205
5020352,Weisen Liu,2020-06-01 03:46:39,0.76205
4804868,Alice #2,2020-05-09 17:58:53,0.76205
4617660,Eiki,2020-06-13 09:07:19,0.76210
4768339,MLiP Wall-E,2020-06-14 14:33:57,0.76212
4495534,AniruddhRawat,2020-05-08 13:17:41,0.76215
4624593,Vignesh,2020-04-27 00:48:43,0.76220
4632084,kitanotamayura,2020-05-02 15:23:40,0.76221
5100720,KIYO,2020-06-26 00:29:01,0.76225
4537826,Gilles Vandewiele,2020-04-10 17:18:13,0.76230
5126983,Syed Zain Raza,2020-06-30 16:09:49,0.76233
4705205,Flicka,2020-04-27 10:59:40,0.76234
4607751,weibo,2020-05-02 15:13:39,0.76234
4870618,Kunchanapalli Manohar,2020-06-11 14:28:35,0.76234
4566549,ShouryaSingh,2020-05-20 23:39:27,0.76234
4743059,liangShanNO1,2020-05-08 08:24:48,0.76234
4982777,Yu Cheng,2020-06-30 06:53:40,0.76234
4548769,MarcoWang,2020-06-30 22:23:29,0.76234
4950413,Thomas Wright,2020-06-01 03:17:11,0.76235
4946675,sunzhy,2020-05-31 12:50:29,0.76235
4492423,Masaru F,2020-06-30 22:58:26,0.76239
4987979,Takafumi,2020-06-30 22:34:14,0.76244
4564625,bbbxttt,2020-04-13 18:25:38,0.76251
4682101,cco1bk,2020-04-11 06:28:17,0.76252
4564099,Thuong,2020-04-16 05:00:05,0.76256
4741216,Metres,2020-04-16 00:47:09,0.76259
4992762,crystal ball,2020-06-10 05:10:28,0.76263
4494772,Allen J,2020-05-22 05:27:57,0.76263
4551950,YuAn,2020-05-12 10:07:59,0.76265
4569677,NAMBA,2020-06-30 13:57:34,0.76269
4794033,carrieyao,2020-05-08 09:29:09,0.76269
5037800,UCR Miners,2020-06-24 04:17:50,0.76269
4501251,Firat ERMAN,2020-06-30 01:53:40,0.76275
4590393,shihyung,2020-04-14 13:56:29,0.76279
4629924,YellowJackets_STU,2020-05-06 14:50:30,0.76282
4982833,Deng Yun-Sin,2020-06-29 10:07:17,0.76282
4654771,Aaditya Vikram_STU,2020-06-14 22:17:27,0.76289
4884657,Сурняев Даниил Андреевич,2020-05-07 09:09:17,0.76290
4486921,bigkizd,2020-04-23 12:55:31,0.76297
4510816,Simon Zhuo,2020-05-09 11:43:19,0.76297
4745923,Shelter in Place,2020-04-19 06:04:40,0.76301
4673499,Lukasz Sztukiewicz,2020-04-16 09:44:57,0.76301
4736780,MLiP-david-jaap-gabriela,2020-06-13 11:59:20,0.76305
4707626,LizaOlg,2020-04-14 13:04:39,0.76309
4711040,Peng Wang,2020-06-04 03:15:48,0.76311
4557179,vicohub,2020-04-11 21:47:23,0.76313
4487307,progin,2020-04-21 17:10:24,0.76316
4536102,Backl1ght,2020-04-17 03:55:46,0.76317
4506961,M.J.Park,2020-04-15 15:29:30,0.76318
4496348,Sumit Mishra,2020-05-28 07:45:00,0.76318
4485975,Dimosthenis Karaflos,2020-05-02 11:19:58,0.76318
4707841,BeatHImUp,2020-04-09 10:53:14,0.76318
4492726,Jerry Pan_STU,2020-04-10 06:19:02,0.76318
4669912,ubile,2020-04-10 06:24:24,0.76318
4591341,sugiha,2020-04-26 12:42:46,0.76318
4630390,nogawanogawa,2020-04-11 02:58:34,0.76318
4883886,MOB Team,2020-05-29 01:23:09,0.76322
4949045,Kunqi,2020-05-31 00:26:29,0.76322
5105956,JIM0530,2020-06-28 05:34:42,0.76327
4664631,Nitin Ranjan Sharma,2020-04-27 21:19:21,0.76333
4616190,Ghaiyur,2020-04-01 13:14:37,0.76334
4656868,Heorhii_Kantsedal_STU,2020-04-01 13:06:53,0.76334
4489334,Liang Su,2020-03-31 19:20:59,0.76334
4562398,AI Geeks,2020-03-31 21:00:47,0.76334
4613403,Falco_STU,2020-04-01 06:26:31,0.76334
4657542,Nikolay Brednikov,2020-04-03 15:26:31,0.76334
4566429,ChinmayBudhiraja,2020-04-13 17:15:36,0.76334
4492737,cjma,2020-04-01 07:15:52,0.76334
4489195,therocket290,2020-04-05 02:45:39,0.76334
4649240,tcash21,2020-03-31 22:19:39,0.76334
4666003,nitika gupta,2020-04-13 14:47:30,0.76336
4752570,apat1n,2020-06-26 17:07:21,0.76336
4756962,poripurin,2020-04-19 11:27:42,0.76339
4566740,joan Echandia,2020-06-27 00:55:49,0.76340
4981572,too young,2020-05-25 10:08:42,0.76341
4784097,Meiyae,2020-05-29 04:39:59,0.76343
4757166,Christophe Bourgoin,2020-05-06 06:03:17,0.76347
4731853,yuto #3,2020-05-30 05:57:26,0.76361
4500642,Berdyshev Alex,2020-04-02 22:03:34,0.76377
4486421,Andrei S,2020-04-20 07:22:37,0.76378
4710434,Sub Zero,2020-04-22 18:47:24,0.76380
4525614,Loren.Huang,2020-04-13 15:21:42,0.76380
4675109,hung nguyen sinh,2020-04-19 17:48:17,0.76389
4542211,IntelliDech,2020-04-29 14:44:48,0.76392
4530164,nacut e UA,2020-05-02 16:38:41,0.76399
4993027,teddy,2020-05-31 01:16:54,0.76400
4494623,ch4nce,2020-04-18 20:41:25,0.76400
4712521,c.ken,2020-05-22 12:43:37,0.76403
4514997,hammer,2020-04-10 00:04:12,0.76408
4485668,flziel,2020-04-14 20:28:59,0.76413
5136372,dgg32,2020-06-26 08:47:11,0.76416
4499701,nesergey,2020-04-09 12:31:45,0.76424
4501393,a2rriadai,2020-04-15 15:09:00,0.76425
4787162,Gump930506,2020-05-15 07:03:43,0.76431
4742936,J_VC200,2020-05-31 13:37:22,0.76439
5006201,mitsu,2020-06-30 14:22:33,0.76441
4668664,Myster_Wang,2020-04-12 09:45:47,0.76442
4542484,YBM5Forecastig,2020-04-25 23:51:52,0.76444
4486677,Luis Bronchal,2020-04-08 10:07:14,0.76445
4640188,SSchneider,2020-04-15 11:41:35,0.76445
4730596,Sein,2020-04-18 00:18:13,0.76448
4689364,anhao0713,2020-06-12 02:35:28,0.76449
4707430,Anuj Patel1998,2020-06-11 10:39:09,0.76468
5119124,NullPoint,2020-06-25 12:06:16,0.76474
4973940,LeslieYanT,2020-05-24 15:13:19,0.76474
4794560,Hatmill Virtual Forecasters,2020-06-19 11:57:17,0.76477
4786097,EightLegs,2020-04-26 04:29:18,0.76478
4816169,ali the fox,2020-04-26 15:16:31,0.76480
4787130,daroe,2020-05-16 07:53:55,0.76481
4630825,Sergey Akulich,2020-05-26 08:19:28,0.76494
4708659,PatternRec_STU,2020-06-25 20:12:06,0.76496
4549187,kissedbyfire,2020-05-08 04:25:26,0.76497
5025622,pei wang,2020-06-30 03:26:41,0.76507
4499659,NZ-AI,2020-04-10 08:38:44,0.76518
5002524,Aki Aiai,2020-06-28 16:46:56,0.76525
4646664,shiano,2020-05-06 12:40:40,0.76532
4635606,Zaoui_STU,2020-05-03 21:52:02,0.76535
4690355,Weiren Wang,2020-05-12 10:35:37,0.76536
4729353,MD,2020-04-21 14:54:06,0.76537
4514542,Kabanchiki_STU,2020-04-15 14:50:21,0.76547
4640218,Dmitry_Nokhrin,2020-06-19 00:31:45,0.76551
4532347,"Alger, Yang",2020-04-19 14:32:05,0.76562
4904115,antoniocai,2020-05-17 15:03:14,0.76570
4644007,zyl625,2020-04-15 09:21:29,0.76579
4515093,Demetry Pascal,2020-04-08 16:08:43,0.76589
4600259,Odysseas,2020-05-07 08:21:56,0.76589
4725071,Anton Savchenko,2020-05-13 11:27:35,0.76592
4831982,UNSW_STU,2020-06-24 06:28:49,0.76607
4488123,Oblap Noel,2020-04-10 19:29:56,0.76615
4840817,itmba Kohsoonbong,2020-05-17 18:02:55,0.76625
4804272,YH_23130,2020-06-01 16:30:44,0.76634
4897892,HJYHJY,2020-05-19 17:21:53,0.76635
4797643,Shawn630,2020-05-29 20:21:06,0.76635
4597502,Ann Antonova,2020-05-12 09:01:37,0.76642
4533881,KDJ2020,2020-05-06 20:03:11,0.76649
4804730,BylerChachkin_STU,2020-05-08 00:30:32,0.76650
4490383,byahak,2020-04-24 20:10:16,0.76650
4486983,Nemuko,2020-05-08 10:03:55,0.76657
4599871,silatori,2020-04-16 05:59:16,0.76657
4629817,ko_ya346,2020-05-07 00:28:03,0.76661
4710899,Denis Borsh,2020-04-10 13:27:06,0.76682
4572754,D&A,2020-04-17 06:34:54,0.76682
4495353,Saxamos,2020-04-16 18:23:40,0.76702
5014966,Shunya yoshitake,2020-06-29 08:04:37,0.76719
5150612,Hari Teja Murakonda,2020-06-29 02:24:48,0.76732
4484323,Yakumo,2020-06-30 21:44:21,0.76747
4486985,kss,2020-04-08 15:18:41,0.76752
4652606,Florian Laroumagne,2020-04-01 15:37:25,0.76753
4537024,Parkinson Zabelin,2020-05-08 11:01:56,0.76758
4505566,Dominic Dorig,2020-05-31 12:35:22,0.76765
4494320,Pathi.Venkatesh,2020-04-04 07:59:57,0.76808
4500995,DamianLodz,2020-03-25 09:52:26,0.76808
4787948,karoliys,2020-06-30 03:41:55,0.76816
4694302,jarnel,2020-06-20 00:08:15,0.76824
4707260,Maria Voshchinina (OM),2020-04-13 17:04:28,0.76830
4571436,Amphi2,2020-04-09 07:29:07,0.76877
4611764,Dimitrios Effrosynidis,2020-04-25 20:48:59,0.76877
4523607,Sridhar Korupolu,2020-06-30 23:06:24,0.76887
4811995,CX,2020-06-30 12:15:57,0.76927
4682845,kkazuyyama,2020-04-20 15:55:35,0.76947
4791681,LSDA_WHHH,2020-05-25 01:35:07,0.76950
4694084,Maksim Gubin,2020-04-24 19:38:30,0.76952
4587583,Samortsev Leonid (OM),2020-05-08 16:45:50,0.76957
4508362,shayankh,2020-04-02 23:37:12,0.76966
4883712,junfeng666,2020-06-17 03:58:29,0.76972
4499851,hfsong,2020-06-30 14:01:19,0.76974
4722323,siddharth jain,2020-04-23 05:23:12,0.76978
4597197,Nguyễn Thạch Sơn,2020-04-30 09:40:25,0.76981
4816471,易长安,2020-06-02 09:40:10,0.76987
4783518,Miracle8070,2020-06-30 10:37:53,0.76989
4818233,MR M,2020-05-05 09:50:41,0.76989
5070474,Harry Liu,2020-06-26 02:31:10,0.77030
4890306,Yumiyashi131,2020-06-13 02:56:10,0.77030
4549168,GIVE ME FIVE,2020-06-29 11:28:50,0.77031
4809635,jonkvidal,2020-05-15 23:00:02,0.77033
4486845,AlexeyKurochkin,2020-03-17 11:16:39,0.77048
5154280,loit,2020-06-23 16:51:52,0.77053
5111486,neilbeeber,2020-06-30 10:43:07,0.77061
4607798,Andrey Shumanskiy,2020-06-17 06:49:47,0.77061
4932923,Kamakshi,2020-06-30 15:09:34,0.77061
5135910,Yevonnael Andrew,2020-06-19 15:02:23,0.77061
4779427,LSDA_Team8,2020-06-10 21:08:22,0.77077
4625064,Shiba Inu,2020-06-30 22:49:23,0.77081
4737499,jameslee,2020-06-18 11:57:11,0.77095
4598244,Saiganne,2020-06-29 16:31:03,0.77096
4764374,Mikita Piastou,2020-04-23 01:22:52,0.77096
4922459,Maximilian Blacher,2020-05-23 08:38:08,0.77096
5120052,Durgesh,2020-06-20 16:43:55,0.77096
5052815,ABHILASH,2020-06-25 12:08:49,0.77096
4514735,ma2019,2020-04-19 00:08:26,0.77096
4759489,NCU_DLNB,2020-06-29 16:58:46,0.77096
4528447,Andrey Kiryasov,2020-04-28 12:38:47,0.77096
4729078,Haro Mamogi,2020-04-15 09:45:12,0.77116
4744210,Soumyadeep Bhattacharjee,2020-04-16 18:14:32,0.77116
4606663,Reza Farmani,2020-05-04 20:10:35,0.77116
5003933,Soroush Rasti,2020-05-30 21:50:35,0.77116
4993722,K.LI,2020-06-02 15:43:35,0.77116
4691512,HBAPers,2020-05-30 14:57:05,0.77116
5116239,Xiej,2020-06-30 05:41:20,0.77116
5136707,SummerTeam,2020-06-20 20:39:42,0.77117
4719629,Kristina Oshmarina (OM),2020-04-12 11:52:59,0.77117
5104757,TheBestOfTheBest,2020-06-13 20:33:07,0.77117
5012393,AuffVolki,2020-05-31 03:15:51,0.77117
5029530,MASHAEVGEN,2020-06-05 09:26:38,0.77117
5062357,KBU,2020-06-26 13:40:33,0.77117
4787827,wangwan,2020-06-30 08:35:27,0.77153
4492879,Ryan Gong,2020-05-02 11:16:25,0.77155
4706001,Li shanhao,2020-06-30 18:37:32,0.77160
5073793,Vera Yu_jjyyu,2020-06-26 05:20:57,0.77162
4650311,takiyu,2020-04-20 07:38:42,0.77182
4711255,Carlos,2020-06-29 16:55:56,0.77185
4920941,Keisuke Hashimoto,2020-06-30 23:58:27,0.77193
4749169,rizwan_STU,2020-05-10 08:55:48,0.77199
5059273,ochss22,2020-06-10 21:22:08,0.77199
4512102,Wind Bear,2020-05-23 18:01:08,0.77199
5133749,Junxuan Fu,2020-06-30 03:36:20,0.77215
4922030,LuisH2020,2020-05-14 13:04:12,0.77224
4883636,Pragya and Peter (CS697A),2020-05-18 04:32:11,0.77224
4724910,zzr0427,2020-04-29 15:39:23,0.77249
4521639,Let me win plis,2020-04-09 12:35:27,0.77267
4721122,Mariya Donskova (OM),2020-04-13 22:35:58,0.77269
4486965,Jie Wu,2020-06-30 21:41:31,0.77271
4687124,↑↑These guys are genius!! ヽ('ー`)ノ,2020-04-10 04:43:48,0.77283
4684305,PengyiZhai,2020-04-07 07:58:02,0.77290
4648303,SerkanIMISIKER,2020-04-19 00:03:12,0.77299
5155613,Shyam R Nair,2020-06-30 11:15:52,0.77302
4678068,Aryan Sharma,2020-04-07 06:03:42,0.77310
4690602,Кирилл Чертоганов,2020-04-07 03:26:12,0.77310
4664711,penguin46_STU,2020-04-17 17:53:12,0.77311
4565800,masa_power,2020-06-30 04:21:48,0.77316
4555151,Nibiru_planet_STU,2020-05-11 17:53:49,0.77321
4975310,LASummer,2020-06-01 13:34:14,0.77328
4614266,[Deleted] c359f9bf-287e-4fe7-8789-abae0ed6cfae,2020-04-14 19:38:14,0.77331
4684708,[Deleted] 92c3a270-3ab0-41ed-89f6-cfb579388bcf,2020-04-26 05:09:53,0.77334
5148276,ChenWeiWang,2020-06-30 12:21:12,0.77335
4874705,Fried Spam,2020-05-28 23:55:01,0.77353
4716989,wildcatter,2020-04-24 11:19:58,0.77398
5086527,fengxhao,2020-06-30 15:06:42,0.77402
4701184,dame ningen,2020-04-17 12:55:28,0.77421
4487538,Talisman,2020-06-13 08:04:13,0.77429
4776946,Sam W.,2020-05-27 02:30:51,0.77437
4515161,Kirill Shipitsyn,2020-06-28 13:25:44,0.77440
4894015,DumpsterFire2,2020-05-17 03:18:33,0.77444
4785686,YonghyeonLee,2020-05-22 01:06:15,0.77450
4632809,ImScientist,2020-06-30 14:24:35,0.77484
4483370,Jing Lu,2020-04-24 16:52:53,0.77491
4665153,Vasily Kuznetsov,2020-05-16 07:35:29,0.77509
4778049,LSDA_cmmat,2020-05-29 19:42:03,0.77514
4921123,Raghav Rastogi,2020-05-19 12:50:51,0.77517
4920599,xiu Ouyang,2020-05-24 06:26:12,0.77528
4809298,Voloogle,2020-05-08 17:45:58,0.77550
4724784,BlueMatrix,2020-06-20 05:42:52,0.77553
4925423,Tian Liao,2020-05-15 17:40:07,0.77554
4617015,sdwisid,2020-06-20 07:39:24,0.77556
4677407,BilginErsoy,2020-06-01 08:38:15,0.77563
4987589,Hsiaoyin,2020-06-30 03:10:07,0.77588
4864503,Sandeep_pandu,2020-05-07 10:03:22,0.77605
4812112,maoxia,2020-05-05 03:18:41,0.77609
4493939,thomas kern,2020-05-19 16:25:22,0.77617
4687400,zuijiang,2020-04-11 09:12:36,0.77623
4531586,kitayuta,2020-05-05 18:59:23,0.77626
4787954,Nikita Zhidkov,2020-05-06 13:38:14,0.77643
4485140,Takehiro,2020-06-14 09:51:16,0.77656
4708740,MariuszLasecki,2020-05-18 12:10:14,0.77665
4823742,Eric Nguyen,2020-05-18 19:29:17,0.77688
4591144,Piotr Wodzynski,2020-05-27 14:11:33,0.77711
4517835,YashwanthLoganathan,2020-04-23 15:46:36,0.77712
4571370,chrisk,2020-05-04 08:08:35,0.77712
4778367,kunal killion,2020-04-24 17:03:36,0.77722
4728152,mipt-stats-Heller,2020-05-16 17:27:32,0.77727
4495392,T M,2020-05-27 00:12:26,0.77753
4509325,Kaileng Chia,2020-05-03 01:32:12,0.77755
4603222,ZedaLi,2020-04-07 16:23:14,0.77758
4501570,Hamish,2020-04-06 19:22:47,0.77779
5108556,#Anthony,2020-06-30 23:09:52,0.77847
4629233,Dmitrii Krasnov,2020-04-11 13:19:59,0.77869
4774328,EgorKuznetsov,2020-05-06 07:46:09,0.77871
4777480,eugene chou,2020-06-30 15:03:26,0.77888
4631974,Daniel Sánchez Santolaya,2020-06-30 22:24:42,0.77918
4732424,Yoonhyung Lee,2020-06-30 19:13:00,0.77928
4985551,CeeJay333,2020-06-09 15:08:04,0.77931
4506135,Islam Jambeev,2020-06-16 09:09:51,0.77944
4493625,Ruslan Baynazarov,2020-04-11 02:25:24,0.77952
4661278,White,2020-06-30 19:11:33,0.77952
4720979,Veronica Liu,2020-06-27 10:15:16,0.77953
4582099,Dinar Sharafutdinov (OM),2020-04-12 15:54:27,0.77953
4942305,soxy,2020-06-30 22:29:51,0.77954
4871649,OlafKo,2020-06-30 09:23:21,0.77957
4939167,Kalsea_STU,2020-06-30 17:56:30,0.77989
4641414,Dolphinn,2020-06-23 10:30:39,0.77997
4710566,TianyuZ,2020-04-11 20:56:17,0.77997
4489252,Sanal Mylevahanan,2020-05-13 19:29:46,0.77997
4591511,PaulSpringer,2020-06-21 13:55:16,0.78033
4721649,Dmitry Chekhonin (OM),2020-04-13 22:28:32,0.78036
4493461,rose424,2020-04-25 04:00:28,0.78040
4638034,FO-SHIZZLE,2020-04-03 01:28:50,0.78050
4727292,Artemy Ermolaev (OM),2020-05-09 22:11:39,0.78056
4609505,AbhishekNahar,2020-06-08 05:23:17,0.78083
5056805,AHA,2020-06-30 15:23:36,0.78119
4761065,[Deleted] eb997a46-9b56-44ef-ba59-8934aea4a779,2020-06-30 14:49:26,0.78132
4819824,bianshan,2020-06-23 01:37:42,0.78146
4833630,martingale,2020-06-01 02:05:20,0.78220
4724430,LIGHT！,2020-06-30 03:43:45,0.78223
4774860,MLiP Hidden Players,2020-06-11 16:11:46,0.78232
4697932,mipt-stats-Titov,2020-05-18 14:25:51,0.78285
4963819,MichaelB,2020-06-08 15:41:49,0.78320
5011384,izumi,2020-06-28 22:51:09,0.78322
4612572,ironZinc,2020-06-30 23:34:03,0.78353
4498832,Cem Sarıer,2020-06-03 07:19:18,0.78358
5139973,ACandDEFEAT,2020-06-29 02:33:32,0.78360
5055468,lifei,2020-06-11 15:44:07,0.78366
4645193,Baris Baspinar,2020-04-25 19:23:04,0.78386
4685368,Steven Ray,2020-06-30 20:06:50,0.78396
4486932,Andy McSweeney,2020-06-22 16:01:22,0.78412
4729316,Matt Warkentin,2020-04-25 01:59:29,0.78414
4783809,zhiyu xu,2020-06-30 07:41:48,0.78417
4713889,gil fernandes,2020-06-26 06:07:25,0.78427
4484961,lebroschar,2020-05-04 02:13:27,0.78469
4687821,Vlad #2,2020-05-15 16:07:55,0.78529
4985203,Ali Moallemi,2020-05-30 16:02:43,0.78592
4483281,BUAA_Stat,2020-06-27 07:04:30,0.78623
5108022,sinka,2020-06-25 08:18:09,0.78632
4495727,sngyo,2020-06-13 08:05:09,0.78633
5035967,Keerthi Nallagatla,2020-06-26 15:53:28,0.78644
5122113,supetronix,2020-06-30 17:03:28,0.78647
4564061,fukudarh,2020-05-05 14:24:17,0.78692
4508245,m5_,2020-06-30 23:17:28,0.78717
4541129,Team - R&D - HBLab,2020-06-25 10:06:30,0.78721
4501337,Jupiter,2020-06-24 15:05:25,0.78724
4731368,Amiran Tsertsvadze (OM),2020-04-14 00:20:49,0.78743
4835473,Ashish Tiwari,2020-05-12 19:37:24,0.78770
4517238,goodhunter,2020-06-30 12:16:05,0.78774
4871846,ZHOU JUNXIAN,2020-06-30 14:01:16,0.78788
4488846,Ranbix,2020-06-29 20:52:31,0.78800
4935285,AcidNets,2020-06-30 21:34:05,0.78800
4778166,LSDA_Team30_STU,2020-06-09 14:56:34,0.78821
5111657,dairatom,2020-06-30 14:05:56,0.78823
4490429,Paweł Kasperkiewicz_STU,2020-04-14 08:58:04,0.78833
4633009,yuval reina,2020-06-20 09:03:20,0.78835
4792096,LSDA_RavnefarsUdvalgte,2020-05-08 07:26:56,0.78845
5107741,hugedawson_STU,2020-06-30 15:49:15,0.78857
4988980,alznn,2020-06-30 13:36:31,0.78880
4704571,STV,2020-06-30 19:55:13,0.78931
4612999,chenpengjiayou19,2020-05-06 12:09:55,0.78940
4695630,Gurupad S. Hegde,2020-04-08 05:32:35,0.78967
5152505,danny860202,2020-06-24 05:10:22,0.78980
4486509,Sergey Dvindenko,2020-06-30 18:50:17,0.79008
4979455,LittleShiny,2020-06-05 02:22:06,0.79044
5035873,Keilor Gilbert,2020-06-15 15:59:55,0.79070
4665139,Patrick Zahrl,2020-04-28 16:43:24,0.79071
4667469,Aleksandr Kosolapov,2020-06-30 12:09:41,0.79096
4593697,Nicolas,2020-04-06 07:54:56,0.79109
4720017,Alexander Krasnov (OM),2020-05-10 19:56:33,0.79118
4717068, Zahedi88,2020-06-30 17:52:49,0.79118
4793638,KazuyukiSano,2020-05-19 10:03:34,0.79128
4975166,Dmitri Ivanov,2020-06-21 09:55:23,0.79134
5072775,Daniel_Sun ,2020-06-29 12:34:03,0.79174
4591953,Gautier,2020-04-16 13:13:15,0.79238
4731963,Jules,2020-06-30 14:55:16,0.79284
4686324,CrappyAlphaZero,2020-05-16 06:06:47,0.79334
4820338,Terry Lu,2020-06-15 16:32:11,0.79385
