Rank,TeamId,TeamName,LastSubmissionDate,score,SubmissionCount,TeamMemberUserNames
337,346393,Miguel,"2016-08-27 23:09:47",0.45886,8,miguel2523
338,361264,"Mohan Kandaraj","2016-08-29 00:28:15",0.45912,17,mohank
339,361101,fgll,"2016-08-30 01:01:08",0.45912,27,flippke
340,337125,ShaneMcElligott,"2016-08-30 20:26:43",0.45920,19,shanemc
341,360312,BreadBoy,"2016-08-29 01:09:28",0.45925,2,cerealcorrelation
342,353661,"Let`s try","2016-08-30 20:10:37",0.45927,9,danielmcc
343,356756,NathanGeorge,"2016-08-30 18:27:14",0.45932,9,wordsforthewise
344,362751,FernandoProcy,"2016-08-30 23:25:36",0.45940,10,fernandoprocy
345,339253,MartinStein,"2016-08-29 15:24:15",0.45961,118,del=c185da63d913d469
346,347975,"Mario Talavera","2016-08-30 02:57:10",0.45970,28,mariotalavera
347,343588,chu_cs_nmsu,"2016-08-30 15:24:29",0.45981,66,"chu1990,del=621c4dfb0fe6fef3"
348,358469,Tabster,"2016-08-24 14:32:32",0.45995,8,aftabakram
349,350264,arturocm,"2016-08-30 23:44:50",0.45997,13,arturocm
350,340232,wajz,"2016-08-11 22:42:46",0.45998,28,jzaratie
351,347230,SolverWorld,"2016-08-18 13:56:09",0.46000,25,solverworld
352,358688,AlexJironkin,"2016-08-27 22:32:59",0.46005,17,alexjironkin
353,353562,KrishnaKishoreAndhavarapu,"2016-08-26 04:01:15",0.46012,8,andromeado
354,344712,"vignesh vijayarajan","2016-08-30 10:16:40",0.46021,22,vigneshinfy
355,339666,eddyod,"2016-07-21 17:06:12",0.46026,17,eddyod
356,362735,"Vladimir Iglovikov","2016-08-29 03:12:54",0.46036,16,iglovikov
357,356840,RHINODAVEB,"2016-08-29 20:09:11",0.46039,14,rhinodaveb
358,352281,"Juan Carlos","2016-08-30 23:02:56",0.46044,12,juanczm
359,346875,"F Wang","2016-08-30 12:27:32",0.46046,17,fengchong
360,355616,ravenrevolver,"2016-08-20 12:26:57",0.46048,9,ynreaugk
361,343369,HuiYu,"2016-07-24 09:22:35",0.46049,50,lovebei
362,339327,"Ambareesh Prakash","2016-07-13 08:08:12",0.46060,34,aerohack
363,363056,ElChacal,"2016-08-30 14:44:50",0.46066,3,jesseh
364,337462,"Progressive Regressors","2016-08-28 06:21:00",0.46073,56,"jamartinez,remap1"
365,360692,"L Jiang","2016-08-30 12:02:31",0.46075,4,lijiangbioinfo
366,352567,"Sean Wang","2016-08-30 15:38:38",0.46082,18,seanwang
367,349911,"Ruslan Kireev","2016-07-30 00:51:55",0.46083,21,rkireev
368,361913,NirmalFernando,"2016-08-30 23:56:42",0.46091,11,nirmalf
369,352701,"Mikhail Chesnokov","2016-08-30 18:17:38",0.46105,24,chesnokov
370,350067,"datascientist  2","2016-08-30 12:36:22",0.46122,10,ravilambi
371,337984,SanjayDeshpande,"2016-08-30 17:11:08",0.46122,16,sanjay1970
372,342248,kAI,"2016-08-30 23:57:50",0.46126,4,kenkenp
373,360671,"Jeroen K","2016-08-24 08:53:01",0.46127,4,jeroenk2
374,336769,Zach,"2016-08-30 21:47:29",0.46128,19,zachmayer
375,356370,Icedragon,"2016-08-16 14:50:25",0.46145,8,icedragon
376,347616,"Sabine Matthys","2016-08-23 08:12:23",0.46167,10,calypso
377,338251,xfiles,"2016-08-30 06:21:29",0.46183,38,quansun
378,343052,JonasKrueger,"2016-08-20 04:26:51",0.46186,8,jkger87
379,347003,"Numerical Methodical","2016-08-30 14:19:09",0.46213,5,tudor1m
380,359214,mc07,"2016-08-30 21:49:06",0.46227,5,cbentes
381,346200,AndrewTkach,"2016-08-30 19:25:57",0.46235,11,hobotor
382,342968,MCOC,"2016-08-30 03:18:41",0.46236,28,majhra
383,362271,TO_Consulting,"2016-08-30 09:10:16",0.46237,8,waelothmani
384,351952,seahai,"2016-08-29 12:57:49",0.46239,18,obswjc
385,345408,tkm2261,"2016-08-16 05:33:00",0.46245,29,tkm2261
386,346940,KevLem,"2016-08-30 19:26:59",0.46248,34,kevlem
387,359400,PeterBarkat,"2016-08-11 09:51:04",0.46253,1,reidococo
388,338385,"Sabanci Data Analytics","2016-08-30 23:42:01",0.46256,17,"berkerkozan,cankoklu"
389,362258,Nikita.Bukhal,"2016-08-28 01:00:21",0.46257,7,tttzof351
390,355088,"Grigoriy Melnikov","2016-08-30 12:59:04",0.46266,11,grmel89
391,361862,xgboosters,"2016-08-30 23:29:55",0.46273,16,"b8eansatz,hskksk,kennyi,masatoh"
392,361717,"Nate Holland","2016-08-26 16:09:09",0.46273,10,natesholland
393,360039,MichalGugala,"2016-08-30 17:40:33",0.46273,6,shapiro
394,347771,"Matan Cohen","2016-08-25 14:48:40",0.46279,5,"matancohen,sefficohen"
395,362217,Anon,"2016-08-22 01:36:15",0.46280,3,anwarsadique
396,341822,spiridon,"2016-08-21 16:43:25",0.46292,22,spiridon
397,360805,sausax,"2016-08-18 03:01:17",0.46298,4,sausax
398,358414,idleMartin,"2016-08-12 14:33:24",0.46307,2,martinellis
399,341010,"terp terrapin","2016-08-24 18:56:20",0.46308,8,terrapin
400,350647,patcoady,"2016-08-17 02:09:06",0.46310,24,patcoady
401,337525,Pousadinha,"2016-08-30 18:57:27",0.46332,133,spideryzarc
402,362910,senbong,"2016-08-29 21:02:02",0.46332,3,senbong
403,338466,achm,"2016-08-23 01:20:11",0.46336,6,achm6174
404,346725,PrakashGuru,"2016-08-01 16:52:11",0.46348,34,prakgmrty
405,355653,Vinay,"2016-08-30 14:47:52",0.46361,14,vinayshuddar
406,361678,StepanBogoslovskiy,"2016-08-30 21:47:00",0.46372,5,zveroloff
407,362212,inversion,"2016-08-21 13:43:42",0.46383,1,inversion
408,361333,BenedekRozemberczki,"2016-08-18 12:59:08",0.46398,3,rozemberczki
409,361726,"Eric Ng","2016-08-29 06:10:57",0.46398,6,soulcoder
410,359088,"Lyalikov Artyom","2016-08-15 14:14:48",0.46459,6,timon88
411,357959,"[Deleted] 00dc6bac-91d2-433c-ac00-b7df45ee11c4","2016-08-11 02:36:32",0.46472,4,del=f61bef34de3bd33c
412,344933,upsss,"2016-08-04 18:41:46",0.46488,23,"martafernandez,sandram92"
413,361081,sbachish,"2016-08-30 19:58:51",0.46500,12,sbachish
414,357347,x86CSE,"2016-08-29 18:06:07",0.46509,8,tharakamd
415,341212,Maschinenraum,"2016-08-29 13:58:10",0.46547,14,"ansgar,konstantinkobs,washingtonirving"
416,360162,adityasinha,"2016-08-30 19:25:52",0.46561,12,adityakumarsinha
417,362916,"David H","2016-08-30 08:37:57",0.46571,7,davidhowe
418,362119,KPalaka,"2016-08-30 22:04:52",0.46620,12,kpalaka
419,363086,Ryan.Moore,"2016-08-30 23:41:51",0.46632,4,ryamoor
420,358334,"Dao Lam","2016-08-08 04:54:22",0.46687,1,daolam
421,352681,Ulery,"2016-08-05 12:12:19",0.46691,6,bulery
422,362292,gq,"2016-08-30 22:53:45",0.46699,18,del=770371a37b9a8720
423,362682,Claude,"2016-08-30 09:32:03",0.46701,13,cdamp350
424,344343,"Srinath Perera","2016-08-30 15:09:30",0.46727,59,srinathperera
425,339638,Zidmie,"2016-07-23 06:34:21",0.46728,14,zidmie
426,338132,brassmonkey,"2016-08-30 21:11:48",0.46760,59,brassmonkey381
427,340670,"Nathaniel Shimoni","2016-08-30 23:41:17",0.46794,10,interesting
428,356855,Greg,"2016-08-16 12:50:43",0.46799,6,usefantasy
429,340194,nikson1,"2016-07-14 11:55:45",0.46801,18,nikson1
430,360316,"Robert 2","2016-08-25 15:30:31",0.46841,13,robertkag
431,338309,"piggy doggy","2016-08-30 13:44:26",0.46844,26,"lizchenym,twangad"
432,353092,Charlock,"2016-08-30 17:19:40",0.46857,8,charlock
433,336681,"anokas (╯°□°)╯︵ oqɯᴉq","2016-07-14 12:53:52",0.46892,11,anokas
434,338111,thedoctor46,"2016-06-15 09:42:53",0.46906,12,thedoctor46
435,347277,Jaosn,"2016-07-18 15:45:48",0.46916,8,k753412698
436,347225,"[Deleted] dd10004b-71a5-479f-a7d5-15c0b7fbca69","2016-07-18 14:16:19",0.46947,11,del=366f5fab84dca33e
437,362819,MatthiasPigneur,"2016-08-30 21:50:12",0.46956,13,del=aaa9a8a340e5c1e7
438,355041,DBadmin,"2016-08-28 09:38:47",0.46966,27,dbadmin
439,343658,mrjim,"2016-08-28 20:22:30",0.46975,46,farmerjim
440,351281,crimeprophet,"2016-08-28 11:17:06",0.46976,25,crimeprophet
441,348069,DSXL,"2016-07-28 11:43:27",0.46979,13,divyanshusuri
442,362900,"Anatolii Veligdan","2016-08-30 10:49:38",0.46980,14,sergii
443,341340,Tigretones,"2016-08-28 21:55:38",0.46986,59,lucienderubempre
444,339367,DL,"2016-08-28 14:36:47",0.46997,55,dominique
445,348862,lhohoz,"2016-08-29 13:12:34",0.46998,106,lhohoz
446,338209,NxGTR,"2016-08-25 16:02:29",0.46999,13,carloshuertas
447,362513,"Yang Ou","2016-08-30 13:27:57",0.47000,4,yangou
448,342463,amzgsteve,"2016-08-30 20:28:34",0.47000,9,sajibabu79
449,345944,radvin,"2016-08-30 00:30:46",0.47000,6,radvin
450,336924,derekatwood,"2016-08-30 00:39:21",0.47000,8,derekatwood
451,337355,Daggy,"2016-08-30 02:32:04",0.47000,13,dagarkatyal
452,336613,"Vikram Jha","2016-08-30 02:49:39",0.47000,12,invinciblejha
453,337089,jth,"2016-08-30 03:34:16",0.47000,30,halstead
454,336602,"rajkumar bn","2016-08-30 04:08:32",0.47000,2,rajkumarbn
455,342271,RS-DMA,"2016-08-30 19:35:40",0.47000,22,rssdma
456,336622,RusX2,"2016-08-30 08:12:17",0.47000,5,"antoninarusakova,rusakovps"
457,339398,teitlax,"2016-08-30 08:29:47",0.47000,10,teitlax
458,345663,RajVardhanSingh,"2016-08-30 10:19:29",0.47000,2,rajdeltarobo
459,339904,tkchka,"2016-08-30 10:26:25",0.47000,44,takeshichka
460,338352,Pseudo,"2016-08-30 11:18:38",0.47000,3,pseudo
461,348134,"Vijayan Nagarajan","2016-08-30 14:24:11",0.47000,5,vjacomet
462,336532,"Nilotpal Sinha","2016-08-30 15:23:42",0.47000,66,nilotpal
463,339239,"Liqun Yu","2016-08-30 17:42:49",0.47000,21,liqunyu
464,337145,HowDoICode,"2016-08-30 18:39:43",0.47000,26,misfyre
465,338048,"Sergei Bugrov","2016-08-30 19:15:58",0.47000,22,karma86
466,336557,"Ravi Chandibhamar","2016-08-30 21:18:07",0.47000,19,company
467,336928,"Lawrence Chernin","2016-08-30 22:20:03",0.47000,17,lawrencechernin
468,363090,Prestonite,"2016-08-30 23:41:10",0.47000,3,prestonite
469,363126,lzwhite,"2016-08-30 23:50:58",0.47000,5,lzwhite
470,340370,ArindamDutta,"2016-08-30 20:24:17",0.47000,49,arindamgot
471,347418,paudan,"2016-08-29 09:55:07",0.47000,11,danpaulius
472,345711,"Insaf Ashrapov","2016-08-29 10:31:29",0.47000,10,insaff
473,340491,quantability,"2016-08-29 12:54:58",0.47000,3,quantability
474,363108,Adel,"2016-08-29 13:57:44",0.47000,6,mystery
475,358097,"Bogdan Ghenea","2016-08-29 14:39:25",0.47000,2,cubbus
476,340076,"Soumitra Agarwal","2016-08-29 16:31:57",0.47000,6,artimous
477,346348,cramosu,"2016-08-29 21:37:44",0.47000,6,cramosu
478,349434,"Wop bop a loo bop a lop BIMBO","2016-08-30 17:32:01",0.47000,4,crane1
479,338864,vishallakha,"2016-08-30 16:42:35",0.47000,81,vishallakha
480,360240,"Shravan Sunkada","2016-08-29 20:10:14",0.47000,2,shravansunkada
481,344296,"Anthony P.","2016-08-28 18:12:41",0.47000,6,anthonyp
482,341459,gavrand,"2016-08-28 21:58:35",0.47000,38,agavranis
483,337713,"Paul H","2016-08-30 21:58:22",0.47000,5,huibers
484,350629,YanxinJia,"2016-08-29 03:50:28",0.47000,5,yanxinjia
485,339972,"Alexandr Kuvaev","2016-08-30 11:27:04",0.47000,6,alexandrkuvaev
486,337830,GrzegorzSarwas,"2016-08-27 08:56:06",0.47000,8,sarwasg
487,359108,xiaotu,"2016-08-30 10:39:54",0.47000,6,xiaotuzuoshuju
488,362655,ShHs,"2016-08-30 23:00:59",0.47000,16,vova2sh
489,353842,"Lim Exp","2016-08-30 21:07:28",0.47000,7,limexp
490,338138,"Eduardo Franco","2016-08-30 21:32:30",0.47000,24,eduzznet
491,345488,Reza,"2016-08-26 18:38:41",0.47000,7,signochastic
492,341799,RajatKumar,"2016-08-27 12:14:24",0.47000,9,rajat8878
493,362772,Polarbearthu,"2016-08-27 21:22:25",0.47000,3,yanggangthu
494,336755,NavdeepGill,"2016-08-29 00:30:56",0.47000,24,navdeepgill
495,346612,vanilla-ic,"2016-08-28 08:46:35",0.47000,5,vanilla
496,362871,joshika,"2016-08-28 10:16:35",0.47000,3,joshika
497,357656,IWSS,"2016-08-28 18:11:11",0.47000,4,iscwss
498,361350,ADveNTT,"2016-08-29 09:43:35",0.47000,13,adventt
499,363134,"Michael Crown","2016-08-29 14:50:23",0.47000,15,del=3f9da526edb2145f
500,360048,Iddamalgoda,"2016-08-30 11:44:16",0.47000,6,iddamalgoda
501,363131,EnttäuschtesKind,"2016-08-30 17:53:49",0.47000,4,scratgirl
502,361978,"Marcin Dziduch","2016-08-30 14:06:57",0.47000,4,dziduchm
503,343788,Artisan,"2016-08-30 18:48:53",0.47000,22,"jawadhsr,nipunaprashan,pravinda,rnavagamuwa"
504,344335,StinkyHobbits,"2016-08-30 21:35:00",0.47000,18,"andestu,ionkle,yorickvanboheemen"
505,359122,"Parthiban Gowthaman","2016-08-29 20:14:58",0.47000,7,parthibangowthaman
506,336449,"Russ Boucher","2016-08-30 14:24:50",0.47000,71,krashski
507,350271,"Anjana Agrawal","2016-08-25 14:52:28",0.47000,3,anjanaagrawal
508,345013,RMR.949,"2016-08-25 18:43:50",0.47000,2,rmr949
509,361035,alijs,"2016-08-25 20:09:01",0.47000,4,alijs1
510,339519,"Richard Giles","2016-08-25 22:30:42",0.47000,32,rrgiles
511,353134,Vinod,"2016-08-26 01:32:17",0.47000,24,vinodkumarn
512,356805,"Saibal Dutta","2016-08-26 03:30:12",0.47000,3,dakindia
513,347746,shreyans.iisc,"2016-08-26 05:41:14",0.47000,7,shrey92
514,338098,"Johnny Strings","2016-08-26 12:21:44",0.47000,21,johnnystrings
515,346207,"Datomics Group","2016-08-26 23:21:10",0.47000,5,achursov
516,337033,lnicalo,"2016-08-26 23:33:02",0.47000,2,lnicalo
517,350051,"Anish Purohit","2016-08-27 08:32:05",0.47000,4,anishanalytics
518,338166,"Anil Kumar","2016-08-27 11:49:47",0.47000,3,anilcs
519,361967,"Matthias Coste","2016-08-28 11:43:16",0.47000,6,matthiascoste
520,340228,xepace54,"2016-08-26 15:52:27",0.47000,5,antonov
521,336931,JibyBabu,"2016-08-26 14:26:07",0.47000,9,jibybabu
522,356343,CMS-16-01,"2016-08-30 06:17:10",0.47000,6,"anandi1989,ankitamote,atishdixit,kavitam,kothawdaegs,nareshsahire,puchaudhari,swapnap,vaibhavkumbhar4"
523,349517,"Dima Dovgan","2016-08-24 21:25:28",0.47000,13,dmitry2015
524,337376,"Michael Pawlus","2016-08-19 13:15:33",0.47001,22,michaelpawlus
525,345604,"Jouni Huopana","2016-08-29 14:23:11",0.47001,4,jhuopana
526,362471,DuckTile,"2016-08-24 03:04:50",0.47001,6,ducktile
527,342748,"Sreenivasulu Puli","2016-08-24 12:51:40",0.47001,10,pulisreenivasulu
528,343865,old-ufo,"2016-08-30 08:06:40",0.47001,3,oldufo
529,341054,chilakillers,"2016-08-25 01:46:53",0.47001,9,"juanrdz,tatabox"
530,338790,LetStats,"2016-08-25 09:18:36",0.47001,6,linhvannguyen
531,356327,"Bhambhani Mohan","2016-08-25 12:20:27",0.47001,2,mohanpb
532,338112,Etherqua,"2016-08-26 21:11:21",0.47001,37,etherqua
533,337134,"Reneboy P. Aguinaldo","2016-08-29 12:57:20",0.47001,12,reneboy
534,362787,EricZ,"2016-08-23 15:36:56",0.47001,2,ericwbzhang
535,357426,SuperHero,"2016-08-27 18:00:01",0.47001,4,nareshvemula
536,360769,skyfish,"2016-08-24 05:56:55",0.47001,2,moyuji
537,337201,max-con,"2016-08-18 07:47:49",0.47001,67,"andreasgruber,maxcon,maxcvc"
538,344948,"Mostafa ElAraby","2016-08-30 06:53:09",0.47001,5,mostafaelaraby
539,349572,Siddha,"2016-08-19 04:25:02",0.47001,5,maneeshkm
540,361697,"Yosuke Abe","2016-08-19 14:51:17",0.47001,3,yosuke
541,361876,joostgp,"2016-08-20 07:36:09",0.47001,1,joostgp
542,336462,"Niranjan Singh","2016-08-20 12:46:58",0.47001,3,niranjanmaisnam
543,346021,Bomb,"2016-08-24 18:56:14",0.47001,15,zhugds
544,340001,"Jacques Peeters","2016-08-21 19:42:52",0.47001,2,jacquespeeters
545,352394,Avengers_CSE_UOM,"2016-08-30 20:18:26",0.47001,15,"amandajayanetti,nathiesham,nishadi,samadhi"
546,362529,"Totally doing something","2016-08-22 11:20:18",0.47001,2,"feygingin,libfun,mike0sv"
547,336892,daten-kieker,"2016-08-22 18:20:38",0.47001,3,datenkieker
548,337536,vettipaiyan,"2016-08-22 19:13:47",0.47001,2,vettipaiyan
549,340700,"Manan Shah","2016-08-22 21:04:28",0.47001,6,msshah3
550,362718,TheAnalyticProphet,"2016-08-30 23:25:19",0.47001,5,theanalyticprophet
551,362724,"bimbo prediction","2016-08-23 01:34:44",0.47001,1,newtohere
552,355217,"Paolo Vigori","2016-08-23 09:34:11",0.47001,2,paolovigori
553,362904,Hamed,"2016-08-23 11:18:35",0.47001,1,pinocchio
554,357264,"Manoj Pathak","2016-08-23 12:45:10",0.47001,2,pathakmanoj
555,361485,"Kevin Diaz","2016-08-23 19:05:30",0.47001,4,kevindiaz
556,363049,"Srikanth Iyer","2016-08-23 19:28:13",0.47001,1,srikiyer
557,336985,"Eric Zhang","2016-08-24 02:44:54",0.47001,8,zzhang487
558,353431,"Boyuan Zhang","2016-08-24 03:06:49",0.47001,2,boyuanzhang
559,345776,no_stream,"2016-08-24 03:43:34",0.47001,9,nostream
560,343121,Rajendra,"2016-08-24 09:08:35",0.47001,19,rksingh
561,344052,"who @m !","2016-08-24 17:58:06",0.47001,2,niranjanmudhiraj
562,346315,projectdm,"2016-08-30 23:42:03",0.47001,7,projectdm
563,361649,"Sujeeth S","2016-08-19 13:15:07",0.47001,3,sujeeth
564,339810,abhinav8383,"2016-08-22 08:17:04",0.47001,48,abhinav1
565,349834,alxndrkalinin,"2016-08-25 00:05:15",0.47001,3,alxndrkalinin
566,340142,CK,"2016-08-17 01:45:56",0.47001,6,ck2000
567,347913,"no one","2016-08-17 15:21:45",0.47001,2,dmytrolystopad
568,359316,"Ye Tian","2016-08-29 13:10:41",0.47001,5,datayetian
569,341112,evoCinv,"2016-08-12 17:27:55",0.47001,14,"chewy14,edgml2016,identifive"
570,355423,ompanda,"2016-08-15 18:48:00",0.47001,6,om1042
571,360321,==>(AL)<==,"2016-08-15 00:42:51",0.47001,1,alexlzzz
572,337491,@ndirey,"2016-08-14 07:33:47",0.47001,7,andirey
573,347114,MarZiYa,"2016-08-14 11:43:27",0.47001,28,marziye
574,360288,SiddharthTiwari,"2016-08-14 21:38:07",0.47001,1,siddharth5mn
575,356793,rumboroky,"2016-08-14 02:24:50",0.47001,3,del=5293f2bdd91e9d23
576,337000,"Dan L","2016-08-15 17:05:19",0.47001,5,dlajeunesse
577,346430,レペゼンK|T,"2016-08-24 08:14:15",0.47001,4,"hiroki6,kyazuki"
578,348663,"Rohan Sadale","2016-08-13 05:06:19",0.47001,3,rohansadale
579,337056,caiomsouza,"2016-08-13 09:07:49",0.47001,6,caiomsouza
580,360018,"Joseph Pinto","2016-08-27 06:15:18",0.47001,2,josephgpinto
581,360036,PH13,"2016-08-13 14:44:09",0.47001,1,peterh
582,346236,"Alex Dlikman","2016-08-13 18:14:58",0.47001,5,alexdlikman
583,345147,Shark,"2016-08-13 23:48:00",0.47001,9,sharkov
584,355045,"Nickil Maveli","2016-08-30 23:11:28",0.47001,61,del=5b1e5faac8969978
585,337115,"Albert Egido","2016-08-12 21:05:45",0.47001,3,albertegido
586,362068,ask788,"2016-08-20 22:37:31",0.47001,1,ask788
587,348900,Nikhsam,"2016-08-12 10:12:52",0.47001,5,nikhsam
588,360089,Mads,"2016-08-13 20:25:14",0.47001,1,jaybob20
589,337051,"Khaled Fayed","2016-08-15 07:16:50",0.47001,8,khaledfayed
590,359499,AndreyAlexeev,"2016-08-12 12:48:32",0.47001,2,andreyalexeev
591,359081,stfods,"2016-08-10 12:31:09",0.47001,1,stefurak
592,359373,Shankar,"2016-08-11 08:36:59",0.47001,1,shankarpandala
593,359452,"Sachin Nagargoje","2016-08-25 10:37:48",0.47001,2,snagargoje
594,362695,Minnilyn,"2016-08-22 20:41:29",0.47001,1,jennysy2002
595,362884,"Gaurav Dixit","2016-08-23 09:45:42",0.47001,1,dixitgaurav
596,337379,"Amit Choudhary","2016-08-30 12:55:44",0.47001,10,amitchoudhary
597,348687,MichaelB,"2016-08-10 04:57:00",0.47001,7,brundage
598,340791,"Pablo Araya-Melo","2016-08-11 12:27:32",0.47001,11,pabloarayamelo
599,362512,AndrewCurran,"2016-08-29 08:18:21",0.47001,13,andrewcurran
600,359269,vitidN,"2016-08-10 23:36:50",0.47001,1,vitidn
601,348020,"Aryan Pranav","2016-08-09 05:21:21",0.47001,5,aryanpranav
602,353064,Lawrence12,"2016-08-25 16:45:53",0.47001,10,lawrencesiao
603,358836,"Lishan Zhang","2016-08-12 23:17:39",0.47001,3,lishan
604,347197,Koostb,"2016-08-09 19:57:05",0.47001,12,koostb
605,340119,sPARKS,"2016-08-17 14:32:12",0.47001,22,"andryhenintsoa,mamitiana"
606,358912,TySi,"2016-08-11 22:43:03",0.47001,4,tysons
607,359008,camcam,"2016-08-10 08:32:26",0.47001,3,abelghith
608,358896,"Nilabha Bhattacharya","2016-08-28 13:20:05",0.47001,4,nil666
609,359322,"Nitthilan Kannappan Jayakodi","2016-08-25 13:00:30",0.47001,2,nitthilan
610,337696,[Deleted],"2016-08-13 07:11:38",0.47001,20,del=d325c4806b6c3dad
611,346504,"Kenley Tan","2016-08-19 11:52:34",0.47001,4,henshinger
612,339063,Vadim,"2016-08-20 14:38:20",0.47001,2,vadims
613,345926,yiyihuijia,"2016-08-26 13:44:10",0.47001,6,yiyihuijia
614,346402,Chris-CrailtapCross,"2016-08-27 08:00:58",0.47001,10,crailtap
615,340413,ziron,"2016-08-30 16:17:46",0.47001,12,supreethmanyam
616,341128,"Damian Mingle","2016-08-07 15:46:57",0.47001,3,damianmingle
617,347706,"Dr. Strangelove is not avalaible","2016-08-25 19:04:57",0.47001,2,jbm1966
618,336879,Hang,"2016-08-05 04:29:48",0.47001,3,soundwaveli00
619,346150,"Just pick what you want","2016-08-05 14:27:24",0.47001,5,awangntu
620,336916,nernst,"2016-08-05 18:18:17",0.47001,6,nernst
621,357815,brave-心勇-heart,"2016-08-06 09:30:03",0.47001,3,braveheart
622,357829,Dmitriy,"2016-08-06 09:33:01",0.47001,3,dmitriy19
623,348210,"Robert Wadełek","2016-08-07 11:30:05",0.47001,12,boaek1
624,351371,VictorShen,"2016-08-05 04:19:51",0.47001,18,victorshenbr
625,356767,liaoyuanZhu,"2016-08-03 09:18:39",0.47002,1,zhuliaoyuan
626,342983,"Farouk TANGAO","2016-08-03 23:12:33",0.47002,40,farouktangao
627,344120,mikepb,"2016-08-25 02:31:59",0.47002,9,mikepb
628,357934,DBx77,"2016-08-06 17:16:46",0.47002,1,dbonilla
629,346981,PrakashSubedi,"2016-08-02 21:29:27",0.47002,3,gullu39
630,345503,"David Sola","2016-08-09 09:02:04",0.47002,9,davidsl83
631,342299,"Shihab KK","2016-08-02 06:03:35",0.47002,2,kkshihab
632,346288,airxiechao,"2016-08-10 05:34:03",0.47002,25,airxiechao
633,348299,Arcane27,"2016-08-01 10:06:17",0.47002,2,rajighawi
634,347056,"Charles 2","2016-08-22 02:34:48",0.47002,20,kuo000
635,347676,Geeko,"2016-08-05 14:53:16",0.47002,5,sbairishal
636,344751,"[Deleted] cf8862b6-2875-4ab5-8cc6-3e620475e4fa","2016-08-16 14:14:44",0.47002,29,del=1f475a945c9e1fea
637,338416,default,"2016-07-31 21:04:12",0.47002,20,kashnitsky
638,348118,"Hao Wu","2016-08-06 22:47:00",0.47002,15,wuhao09
639,356081,Pelham,"2016-08-01 20:39:54",0.47002,2,pelham
640,340291,emacer65,"2016-07-30 18:52:47",0.47002,3,del=88d01f5159fc65e0
641,347517,"Fractal Feelings","2016-07-31 03:13:54",0.47002,20,kevinmcisaac
642,349532,TedRand,"2016-07-31 06:28:04",0.47002,2,tedrand
643,342133,opusman,"2016-08-23 20:46:07",0.47003,67,csand1
644,336605,Rossman,"2016-07-29 07:03:59",0.47004,7,prabhanjanreddy
645,338480,b-lyons,"2016-08-29 13:44:01",0.47004,12,blyons
646,355234,uday1889,"2016-07-29 14:02:20",0.47004,2,uday1889
647,355288,tomato,"2016-07-29 19:07:36",0.47004,1,tomatooo
648,347972,ldiperna,"2016-07-29 19:13:46",0.47004,1,ldiperna
649,340547,Escach,"2016-08-17 10:22:33",0.47004,8,manuelsh
650,336876,"[Deleted] 6abade37-23df-4b38-b55d-0af53e069237","2016-08-04 12:54:26",0.47004,15,del=cffb3c2721adda74
651,348373,CSE_CS3230_The_TAZ,"2016-08-23 15:35:35",0.47004,10,"kokulan,linganesan,suventhan,vithulan"
652,359420,UoM_CSE_TeamPiratez,"2016-08-30 08:40:33",0.47004,8,teampiratez
653,345166,SupunMadushanka,"2016-08-30 09:24:34",0.47004,6,supunmadushanka
654,354985,Maria,"2016-08-02 10:36:11",0.47005,10,mariafrade
655,344644,"Xue Ming","2016-08-29 21:34:06",0.47005,13,angrycat
656,352003,iris2007,"2016-08-28 16:38:33",0.47005,11,iris2007
657,349234,"Darth Sidious","2016-07-28 04:38:28",0.47005,6,sidsriv
658,339525,nlbao95,"2016-07-29 09:23:43",0.47005,19,nlbao95
659,353892,"Anjali Gupta Arya","2016-07-28 10:33:12",0.47005,2,anjaliguptaarya
660,346942,kf_cy,"2016-07-28 12:41:48",0.47005,7,kfragkeskos
661,339501,ReynaldRivière,"2016-07-27 08:13:37",0.47005,11,reynaldriviere
662,350071,"Dominik Lewy","2016-08-02 14:38:55",0.47005,15,sz3fkuchni
663,340016,bimbo_median,"2016-08-28 05:53:10",0.47005,3,"abhikapoor,aman1391"
664,342539,Marc-AndréKaiser,"2016-08-18 21:02:56",0.47005,8,marcandrekaiser
665,347512,Ofd,"2016-08-19 13:18:25",0.47005,4,ofdomejean
666,346624,liveleker,"2016-07-29 00:02:55",0.47005,12,ericohman
667,349952,bart,"2016-07-26 08:16:46",0.47005,2,jpgomes
668,353329,"Alok Bhatt","2016-07-26 12:37:15",0.47005,2,alokbhatt
669,353428,"Vitor Alcântara Batista","2016-07-26 16:01:20",0.47005,1,vabatista
670,336937,Olalekan,"2016-07-26 21:11:46",0.47005,4,ampaho
671,353523,"Bob, Lord of Cats","2016-08-26 02:00:19",0.47005,2,rdslater
672,351672,"Reza 2","2016-07-29 01:23:30",0.47005,18,rezaut
673,353537,farmi,"2016-08-29 12:21:54",0.47005,8,farmiurl
674,353538,"Jianan Duan","2016-07-27 06:00:18",0.47005,2,jianan
675,357047,"Ivan Diaz","2016-08-03 22:25:52",0.47005,1,ivadev
676,353188,"degree of belief","2016-07-25 23:20:18",0.47006,1,sangsulee
677,356177,DL_2015,"2016-08-02 03:09:23",0.47006,1,wtwang
